id	title	author	authorYearOfBirth	authorYearOfDeath	publishedYear	tokensCount
openBook788	Παραμύθια της Χαλιμάς (Τόμος Β΄)	Dervish Abu Bekr			2013	52567.0
openBook789	Παραμύθια της Χαλιμάς (Τόμος Γ΄)	Dervish Abu Bekr			2013	55188.0
openBook790	Μια παράξ3νη Κυρι4κή				2013	32455.0
openBook791	Γεώργιος Νέγρος, ο τίγρης του Αιγαίου	Τέος Ρόμβος			2013	37014.0
openBook792	Μαζί !				2006	1551.0
openBook793	Οι Περιπέτειες του Σέρλοκ Χολμς	Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859-1930)			2007	71009.0
openBook794	Το τέλος της τέχνης στον Αντόρνο και τον Ντεμπόρ	Anselm Jappe			2007	20978.0
openBook800	Παράδρομος στο χρόνο	Κώστας Θερμογιάννης			2013	16225.0
openBook801	Είμαστε επτά	Βασίλειος Φ. Δρόλιας			2010	4278.0
openBook802	Ο κύκλος του φεγγαριού	Αλέξης Β. Σταυράτης			2012	27279.0
openBook803	Ιστορία της Τέχνης	Άννυ Μάλαμα			2008	34138.0
openBook804	Ένας τρελός… τρελός Τρωικός Πόλεμος				2016	13.0
openBook805	Επτανησιακή Σχολή				2015	6608.0
openBook807	Το παράξενο ταξίδι του Μεσιέ Βερν				2013	512.0
openBook808	Η φάρμα είναι χάρμα				2010	1402.0
openBook809	Η Τέφρα του Γκράμσι	Πιερ Πάολο Παζολίνι (Pier Paolo Pasolini, 1922-1975)			2015	1885.0
openBook810	Η Σεξουαλική Παρενόχληση στην Εργασία				2001	10814.0
openBook811	Ο Φύλακας στον Φάρο	Ευρυδίκη Αμανατίδου			2017	58937.0
openBook812	Ημίφως	Ευρυδίκη Αμανατίδου			2016	13576.0
openBook813	Έκπτωτοι	Βάλια Καραμάνου			2016	29546.0
openBook814	René Goscinny (1926-1977)	Αλεξάνδρα Μπλάνα			2008	3969.0
openBook815	All u need is space				2013	5204.0
openBook816	Ο κοινός μας γνωστός	Νίκος Χαλκίδης			2016	4268.0
openBook817	Η κοπάνα του Σκανδαλούλη	Δήμητρα Μυλωνάκη			2012	3568.0
openBook818	Εθνικές και Ευρωπαϊκές Πολιτικές	Ιωάννα Αθανασάτου			2014	17853.0
openBook819	Πολιτική Επικοινωνία: Ζητήματα Επικοινωνίας και Φύλου	Ιωάννα Αθανασάτου			2014	21995.0
openBook820	Δομές Πολιτικής Εξουσίας	Μάρω Παντελίδου Μαλούτα			2014	35873.0
openBook826	Φύλο Κοινωνία Πολιτική	Μάρω Παντελίδου Μαλούτα			2014	28280.0
openBook827	Η τέχνη στο πλαίσιο του ιστορικού υλισμού	Γεώργιος Θεμ. Μαλτέζος			1929	5777.0
openBook828	Λυπημένα δειλινά	Ζαχαρίας Παπαντωνίου (1877-1940)			2014	1090.0
openBook829	Λύσις	Γεώργιος Σουρής (1853-1919)			2014	1940.0
openBook830	Ποιήματα – Τόμος Α΄ – 1932	Γιώργος Σαραντάρης (1908-1941)			2014	742.0
openBook832	Τα Ποιήματα	Ανδρέας Λασκαράτος (1811-1901)			2014	1536.0
openBook833	Σονέτα	Λορέντζος Μαβίλης (1860-1912)			2015	1314.0
openBook836	Σιγά η πηγή	Γεράσιμος Μαρκοράς (1826–1911)			2014	739.0
openBook838	Ψυχή δραπέτις	Ιωάννης Καρασούτσας (1824–1873)			2014	2806.0
openBook839	Ο δικός μου ήρωας – Παραμύθια της Αλφαβητοπαρέλασης 2014				2014	160.0
openBook840	Θούριος	Αντώνιος Μαρτελάος (1754–1819)			2014	283.0
openBook841	Ο περίπατος	Θεόδωρος Ορφανίδης (1817-1886)			2014	653.0
openBook844	Πνευματική Ιδιοκτησία και Διαδίκτυο	Θ. Γεωργίου, Ι. Κουνιάκη, Π. Τσούγγου, Μ. Χαλκιαδάκη, Σ. Χαρμαντάς			2012	7043.0
openBook845	Πνευματική Ιδιοκτησία: Entertainment Industries vs the People	Θεόδωρος Γεωργίου			2012	20347.0
openBook846	Το πιο κρύο καλοκαίρι				2016	147.0
openBook852	Τρεις γενιές αγροτών				2012	1860.0
openBook853	Λέξεις και σκέψεις απ’ όλον τον κόσμο				2015	1.0
openBook854	Νερό | Κοινό Αγαθό				2013	12126.0
openBook855	Απαγόρευση κυκλοφορίας – Μια φωτογραφική και ποιητική διαδρομή	Χλόη Κουτσουμπέλη			2013	1127.0
openBook856	Τραγούδια του χαμένου δυόσμου	Έλλη Παιονίδου			1979	2006.0
openBook857	Κλεψύδρα	Έλλη Παιονίδου			1987	2815.0
openBook858	Ονειρεμένος Πόλεμος ~ Iσραήλ Bαραντσιόφσκι	Χρήστος Διαμαντής			2011	753.0
openBook859	Wstawac, όταν η Ιστορία απελευθερώνει	Θανάσης Τριαρίδης			2013	4478.0
openBook860	Αντιχαιρετισμός	Κωνσταντίνος Ποζουκίδης			2011	4679.0
openBook862	Λυδία	Θανάσης Φωτιάδης			2012	1386.0
openBook863	Ποίηση Ύστερης Αρχαιότητας – Ανθολόγιο				2015	95035.0
openBook864	Ο κύκλος της καταγγελίας	Έλλη Παιονίδου			1977	2430.0
openBook865	Άρρητη Ερώτηση – Ποιήματα Φοιτητών του ΤΕΙ Δυτικής Μακεδονίας				2010	1.0
openBook866	Από τη Χειμάρα στο Αλιβέρι	Γιάννης Π. Τζίκας			2006	9826.0
openBook867	Το ταξίδι μου	Γιάννης Ψυχάρης (1854-1929)			1905	134.0
openBook868	Σταχτοπούτα 2000	Jean-Pierre Petit			2011	42.0
openBook869	Η ιστορία μιας μικρής σαύρας που έμαθε μια μέρα να πετάει	Jean-Pierre Petit			2011	10.0
openBook870	Λόγοτρον: Οι καινούριες περιπέτειες του Ανσέλμ Λαντουρλού	Jean-Pierre Petit			2011	3.0
openBook871	Ξεπερνώντας την ταχύτητα του φωτός	Jean-Pierre Petit			2011	47.0
openBook872	Big Bang: Η μεγάλη έκρηξη	Jean-Pierre Petit			2011	74.0
openBook878	Τοπολογικόν: Οι περιπέτειες του Ανσέλμ Νατουρλού	Jean-Pierre Petit			2011	0.0
openBook879	Ο γύρος του κόσμου σε 80 λεπτά	Jean-Pierre Petit			2010	325.0
openBook880	Η μαγεία της Πληροφορικής	Jean-Pierre Petit			2009	254.0
openBook881	Η Γεωμετρία: Οι περιπέτειες του Ζαχαρία Τουλούμπα	Jean-Pierre Petit			2008	348.0
openBook882	Η Οικονομία: Οι περιπέτειες του Ζαχαρία Τουλούμπα	Jean-Pierre Petit			2007	257.0
openBook883	Κι εσύ το είδες – Η σκυταλοδρομία φίλων ποιητών				2013	2932.0
openBook884	Σκατά στο Πνεύμα	Αντονέν Αρτώ (1896-1948)			1997	0.0
openBook885	Codepoetry: Επιδρομή Στην Πόλη				2013	1551.0
openBook886	Ανθολογία ιστορικών στοιχείων γύρω από τον Άγιο Σπυρίδωνα Άρτας και της περιοχής αυτού	Φώτης Βράκας			2013	34416.0
openBook887	Τζοακίνο Ροσσίνι – Ο κύκνος του Πέζαρο				2015	3909.0
openBook888	Ubunchu – 1ο τεύχος	Hiroshi Seo			2013	2.0
openBook889	Ubunchu – 2ο τεύχος	Hiroshi Seo			2013	4.0
openBook890	Ubunchu – 3ο τεύχος	Hiroshi Seo			2013	2.0
openBook891	Ubunchu – 4ο τεύχος	Hiroshi Seo			2014	2.0
openBook892	Οι βρώμικες κάλτσες του Άη Βασίλη	Victor Chicha // Εικονογράφηση: Tim Powell // Στίχοι: Michael Bell			2012	672.0
openBook893	Ubunchu – 5ο τεύχος	Hiroshi Seo			2013	2.0
openBook894	Φίλων Σοφίες – Ηλεκτρονική σύμπραξη συγγραφέων αναγνωστών				2014	4489.0
openBook895	Ubunchu – 6ο τεύχος	Hiroshi Seo			2013	2.0
openBook896	Η Κίκο και το Χέρι				2013	356.0
openBook897	Ubunchu – 7ο τεύχος	Hiroshi Seo			2014	2.0
openBook898	Μυστικά για το περιβάλλον που πρέπει να τα μάθει όλος ο κόσμος				2001	1375.0
openBook904	ΣΙ ΣΟΥ ΝΤΟ ή σ’ ένα ξεχασμένο πιάνο	Αντώνης Παπαθεοδούλου			2006	1649.0
openBook905	Η ελπίδα των Καγιάκος				2010	1399.0
openBook906	Ανθολόγιον Ιστολόγιον				2012	38120.0
openBook907	Το πράσινο νήμα των παιδιών				2001	7607.0
openBook908	Αναρχικά	Τόλης Νικηφόρου			1979	1835.0
openBook909	Αστραπόγιαννος	Αριστοτέλης Βαλαωρίτης (1824-1879)			1867	0.0
openBook910	Μπανγκλαντές, ο δρόμος για το σχολείο				2015	2381.0
openBook911	Απογιούρα	Δημήτρης Δεγαμινιώτης			2013	35701.0
openBook912	Οι ήρωες του τίποτα στη γη του πουθενά	Αχιλλέας Ε. Αρχοντής			2013	16153.0
openBook914	Η Σικελική Εκστρατεία	Ξενοφών Μακρόπουλος			2011	1025.0
openBook915	Δυο Βλέμματα				2011	1524.0
openBook916	Όταν γυρίσεις…	Ξενοφών Μακρόπουλος			2012	2632.0
openBook917	Ο Φίλος μου ο Ποδηλατάκιας	Κατερίνα Βαϊμάκη			2013	884.0
openBook918	Οδηγός γλωσσικής επιμέλειας για συγγραφείς				2014	3463.0
openBook919	Στρατιωτικό Ήθος και Ηγεσία	Δημήτριος Δημητρούλης (Αντγος ε.α.)			2015	19598.0
openBook920	Η Ελληνική Γλώσσα στην ψηφιακή εποχή				2016	29363.0
openBook921	Το Ομότιμο Μανιφέστο	Βασίλης Κωστάκης			2012	6112.0
openBook922	Η ομότιμη προοπτική – Πέρα από το κράτος και την αγορά				2014	31520.0
openBook923	Γράφοντας μετά τη σιωπή – Ενισχύοντας τις δεξιότητες αυτοβιογραφικής γραφής ως μέσο στήριξης γυναικών που επέζησαν της έμφυλης βίας				2015	28745.0
openBook924	Ένα γράμμα μια ιστορία	Σοφία Μαντούβαλου			2013	5921.0
openBook930	Εισαγωγή στη Στρατηγική	André Beaufre			2015	980.0
openBook931	Εγχειρίδιο Επιτελούς – Οδηγίες για την Επιτυχία				2008	853.0
openBook932	Διοίκηση με βάση την αποστολή				2015	2854.0
openBook933	Ο Αλκίνοος ή ο Αννίδης				2015	31451.0
openBook934	Το αναγνωστικό κοινό στην Ελλάδα τα δημογραφικά του χαρακτηριστικά και η συμπεριφορά του	Γιώργος Τσουρβάκας			2005	3365.0
openBook935	Παραδοσιακά Παραμύθια του Ελληνισμού				2017	13374.0
openBook936	Το ταξίδι ενός κόκκου άμμου στις αμμοθίνες με τους κέδρους	Ηλέκτρα Ρεμούνδου			2012	2698.0
openBook937	Το Σπαρματσέτο	Χανς Κρίστιαν Άντερσεν (Hans Christian Andersen, 1805 – 1875)			2013	2692.0
openBook938	Το Ημερολόγιο Της Μυρτώς #1				2016	280.0
openBook939	Το Ημερολόγιο Της Μυρτώς #2				2017	99.0
openBook940	Τρεις εποχές – Τέσσερις επέτειοι: Pergolesi, Chopin, Schumann, Barber				2010	94752.0
openBook941	Σελιδοδείκτες – Για την ανάγνωση της λογοτεχνίας				2015	58990.0
openBook942	Ο Λούκατς για τον φυλετικό ρατσισμό	Γκεόργκι Λούκατς (György Lukács, 1885–1971)			2015	28467.0
openBook943	Η Λογοτεχνία στα νέα περιβάλλοντα των ΤΠΕ	Βενετία Αποστολίδου			2012	9623.0
openBook944	Εκδήλωση τιμής και μνήμης στον Ούγο Φώσκολο				2010	11363.0
openBook946	Η ζωή του Βασιλικού	Colin Hann			2014	1551.0
openBook947	50 κείμενα για την κρίση				2015	51433.0
openBook948	Η Επανάσταση στη Ροζάβα				2017	81536.0
openBook949	​Φροντίδα, χειρισμός και τεκμηρίωση αρχειακού υλικού στο Ιστορικό Αρχείο της Εθνικής Τράπεζας				2012	1204.0
openBook950	Κείμενα από το Διεθνές Συνέδριο για τη Ρωσική Επανάσταση				2019	174230.0
openBook956	Πώς να πετύχεις στη ζωή / Μυστικά και Κανόνες επιτυχίας	Σάββας Αλοίμονος			2013	15720.0
openBook957	Μορφές της κρίσης	Ιωάννα Αμπατζή, οργάνωσαν την εκδήλωση Μορφές της Κρίσης που πραγματοποιήθηκε στο Παλιό Παρθεναγωγείο Έδεσσας το διάστημα 26/11/2015 έως			2015	10086.0
openBook958	Ας μιλήσουμε ξεκάθαρα για την ακροδεξιά	Κωστής Παπαϊωάννου			2014	5218.0
openBook959	Analecta – Από συνεντεύξεις, δηλώσεις, αφορισμούς και άλλα κακουργήματα	Αχιλλέας Κυριακίδης			2014	2028.0
openBook960	to_mnimio_tou_agnostou_kallitexni				2018	8352.0
openBook961	Το τέλος	Τάκης Κουφόπουλος (1927-2019)			2012	6808.0
openBook962	Μάδα	Τάκης Κουφόπουλος (1927-2019)			1987	6563.0
openBook963	Απόλογος	Τάκης Κουφόπουλος (1927-2019)			1980	8446.0
openBook964	Παθέα	Τάκης Κουφόπουλος (1927-2019)			1970	1983.0
openBook965	Το κείμενον της Καινής Διαθήκης	Χαρίλαος Παπαϊωάννου			1918	121458.0
openBook966	Η νεοελληνική αφηγηματική πεζογραφία τα πρώτα έργα κι οι πρώτοι σημαντικοί πεζογράφοι	Κώστας Στεργιόπουλος			1977	27611.0
openBook968	Η Τέχνη της Πρόβλεψης	Σάββας Αλοίμονος			2014	15003.0
openBook969	Πώς να λύνεις προβλήματα της ζωής σου	Σάββας Αλοίμονος			2014	9926.0
openBook970	Επιβίωση στο χάος αλλαγών	Σάββας Αλοίμονος			2014	747.0
openBook972	Οδός Βράχων: Ανατολικά	Αχιλλέας Κατσαρός			2014	420.0
openBook973	Επιλεγμένη πολιτική αρθρογραφία (1916-1925)	Αντόνιο Γκράμσι (Antonio Gramsci, 1891-1937)			2013	23290.0
openBook974	Εριστική Διαλεκτική του Σοπενχάουερ	Σωτήρης Μαργώνης (Υποπλοίαρχος Π.Ν.)			2010	5957.0
openBook975	Μικρός Ερωτικός	Στρατής Χαβιαράς, επέλεξε τον έρωτα σαν θέμα – πρόκληση για επίδοξους συγγραφείς. Οι ενδιαφερόμενοι κλήθηκαν να αναπτύξουν μια σύντομη, τολμηρή, καλά δομημένη ερωτική σκηνή. Η ιδέα ήταν να περιγράψουν γνήσια ανθρώπινα συναισθήματα ή και προβλήματα, με σύνθετο λόγο και δράση, στο είδος της ερωτικής λογοτεχνίας – όχι της πορνογραφίας.			2016	457.0
openBook976	Αιμίλιος. Ο δράκος που έγινε ζαχαροπλάστης	Θέμης Αγγελόπουλος			2018	7687.0
openBook982	Η Γυναίκα της Ζάκυθος	Διονύσιος Σολωμός (1798-1857)			2009	3289.0
openBook983	Ο Μέγας Ιεροεξεταστής	Φιοντόρ Ντοστογιέφσκι (Фёдор Достоевский, 1821-1881)			2017	3937.0
openBook984	Κωνσταντίνος Π. Καβάφης: ένας ποιητής				2012	8880.0
openBook985	Αίας, δοκίμιο για τη ρουτίνα	Δήμος Χλωπτσιούδης			2002	2671.0
openBook986	Ολονυκτία της Αφροδίτης				2017	1378.0
openBook987	Βαν Γκογκ, ο σπορέας του πυρετού	Θανάσης Τριαρίδης			2010	4.0
openBook988	Ο μικρός Γρηγόρης και ο καλόκακος λύκος				2014	0.0
openBook990	Διακήρυξη Κυβερνητικής Πολιτικής 1981				1981	0.0
openBook991	Το κακό συναπάντημα	Νικόλαος Ι. Λάσκαρης			1882	21.0
openBook992	Ο Γιάννης	Δημήτριος Μαγκουρέας			1890	72.0
openBook993	Μαλλιά κουβάρια	Νικόλαος Ι. Λάσκαρης			1899	158.0
openBook994	Ο κουρεύς των Πατρών ή η μάταια προφύλαξις	Χρήστος Πράτζικας			1875	2.0
openBook995	Δικηγόρου ατυχίαι	Δημήτριος Κορομηλάς (1850-1898)			1879	112.0
openBook996	Εφημερίδες	Δημήτριος Κορομηλάς (1850-1898)			1889	180.0
openBook997	Ο εφημεριδοφόβος	Ρίζος Ιάκωβος Νερουλός (1778 – 1850)			1837	76.0
openBook998	Περήφανη διαπραγμάτευση – Ουρές για μετανάστευση	Γιάννης Ζορμπαλάς			2019	17335.0
openBook999	Ο χορός της βροχής	Μπάμπης Δερμιτζάκης			1998	0.0
openBook1000	Δημοτικισμός: Ένα γράμμα στους δασκάλους μας	Μανόλης Τριανταφυλλίδης (1883-1959)			1926	88.0
openBook1001	Αναμνήσεις περί της Ελληνικής Επαναστάσεως	Λουκάς Ράλλης (1794-1879)			1910	40.0
openBook1002	Μικρά όνειρα και μια αναφορά στην Αρσινόη	Κώστας Κωνσταντινίδης			2018	3095.0
openBook1008	Πριν καούν: η αλήθεια για τ’ αναγνωστικά της δημοτικής	Μανόλης Τριανταφυλλίδης (1883-1959)			1921	156.0
openBook1009	Ουτοπίες > Ανατολή				2016	6862.0
openBook1010	Στην Χώρα Των Τραυμάτων	Μαρία Χαλλούμι			2016	4266.0
openBook1011	Διάθεση Ημέρας	Βάσος Γεώργας			2013	2446.0
openBook1012	Το μυστικό των εξωγήινων	Μπάμπης Δερμιτζάκης			2014	23869.0
openBook1013	Εκύκλωσαν, αι του βιου με ζάλαι	Γιάννης Τσίγκρας			2014	1053.0
openBook1014	Λοιπόν, κυρ-Δασινά	Ασημίνα Λαμπράκου			2014	2623.0
openBook1015	Δυο Πιάνα				2012	4157.0
openBook1016	Ζωντανεύοντας e-στορίες: η λογοτεχνική αγωγή στο διαδίκτυο	Ευγενία Τσιουπλή			2013	42557.0
openBook1017	Θέατρο της Επανάστασης – 14 Ιουλίου	Ρομαίν Ρολάν (Romain Rolland, 1866-1944)			1976	34.0
openBook1018	Η πατρική αγάπη ή Η ευγνώμων δούλη και η πανούργος χήρα – Κάρλο Γκολντόνι	Κάρλο Γκολντόνι (Carlo Goldoni, 1707-1793)			1818	772.0
openBook1019	Φωνές	Αντόνιο Πόρτσια (Antonio Porchia, 1886-1968)			2014	13636.0
openBook1020	Του Αποπλανητή	Ανώνυμος			2011	1206.0
openBook1021	Morgue κι άλλα ποιήματα	Γκότφριντ Μπενν (Gottfried Benn, 1886-1956)			2014	1099.0
openBook1022	Γιώργος Γεννηματάς				1995	51304.0
openBook1023	Κατηγορώ	Γιώργος Σ. Κόκκινος			2018	4577.0
openBook1024	Φυγείν εστί	Γιώργος Σ. Κόκκινος			2018	6928.0
openBook1025	Οντολογική μηχανική και ψηφιοποίηση συλλογών κειμένων	Κωνσταντία Λιάκου			2013	355.0
openBook1026	Το δικαίωμα της έκφρασης στο Διαδίκτυο και οι περιορισμοί του	Σταυρούλα Αβράμη			2018	12047.0
openBook1027	Οι Άγιοι με τα Πορφυρά Μάτια	Μάριος Μητσόπουλος			2017	31959.0
openBook1028	Παντός καιρού	Τάσος Σταμπούλογλου			2019	9472.0
openBook1034	Γραμματική των πολιτισμών	Fernard Braudel			2002	0.0
openBook1035	Σάπιες ιστορίες	Γιώργος Μικάλεφ			2013	6459.0
openBook1036	Οι γυναίκες στην Ισπανική Επανάσταση				1988	23451.0
openBook1037	Έρωτας στα Χιόνια	Αλέξανδρος Παπαδιαμάντης (1851-1911)			2013	1166.0
openBook1038	Δώδεκα Μικροδιηγήσεις	Αθανάσιος Κούρτης			2013	593.0
openBook1039	Χαϊκού των τεσσάρων εποχών	Ματσούο Μπασό (Matsuo Basho, 1644-1694)			2014	301.0
openBook1040	Μικρή εισαγωγή στην ποίηση του Paul Celan	Ιωάννα Αβραμίδου			2014	1985.0
openBook1042	Gustave Flaubert – βιβλιοκριτικές	Μπάμπης Δερμιτζάκης			2017	3770.0
openBook1043	Πάνω Δεξιά	Βασίλης Λαλιώτης			2011	1471.0
openBook1044	Φρουρός της λύπης μου	Κατερίνα Αγυιώτη			2014	530.0
openBook1045	22 Παραμύθια	Ερρίκος Καλύβας			2012	9981.0
openBook1046	9+1 άγνωστες σκηνές από την ιστορία της ελληνικής ακροδεξιάς				2014	32401.0
openBook1047	Μία απόπειρα σκιαγράφησης του Χανς Φάλλαντα	Γεώργιος Νικ. Σχορετσανίτης			2015	9811.0
openBook1048	Τα φιλιά	Βασίλης Λαλιώτης			2014	515.0
openBook1049	Το βιβλίο των πέντε δαχτυλιδιών	Mushashi Miyamoto (1584–1645)			2015	24577.0
openBook1050	Οι κυνηγοί των δεινοσαύρων	Αλεξάντερ Σαλίμωφ (1917 – 1991)			2013	19660.0
openBook1051	Τα Φαντάσματα της Λευκής Ηπείρου	Αλεξάντερ Σαλίμωφ (1917 – 1991)			2013	14182.0
openBook1052	Η Μελίντα και η Μαγική Σφαίρα	Ράνια Συνοδινού			2015	1451.0
openBook1053	Το Καταραμένο Σεντούκι	Ράνια Συνοδινού			2013	3158.0
openBook1054	Το πηγάδι των χρωμάτων	Ράνια Συνοδινού			2013	1032.0
openBook1060	Περιπέτεια στην Κουνελοχώρα	Ράνια Συνοδινού			2013	1728.0
openBook1061	Το ελαφάκι των Χριστουγέννων	Ράνια Συνοδινού			2013	1604.0
openBook1062	Βόλτα στη σκουπιδούπολη	Ράνια Συνοδινού			2013	1038.0
openBook1063	Αντιπελάργησις	Βασίλης Λαλιώτης			2017	2424.0
openBook1064	Ένα ψάρι που φοβόταν τον βυθό	Χάρης Γαντζούδης			2017	1539.0
openBook1065	Το Μαγικό Δαχτυλίδι	Ράνια Συνοδινού			2013	1172.0
openBook1066	Περιπέτεια στην Κουνελοχώρα 2	Ράνια Συνοδινού			2014	1443.0
openBook1067	Η Μελίνα και οι 100 πριγκίπισσες	Ράνια Συνοδινού			2013	1381.0
openBook1068	Ο Εκλεκτός της Πανγαίας	Ράνια Συνοδινού			2012	77411.0
openBook1069	Πόλεμος Φωτίτσας-Σταγονίτσας	Ράνια Συνοδινού			2013	737.0
openBook1070	Σε γκρίζο φόντο	Θεοδώρα Φελέρη			2016	1832.0
openBook1071	Το άρμα του Ήλιου	Ράνια Συνοδινού			2012	59718.0
openBook1072	Εξομολόγηση	Ράνια Συνοδινού			2014	40704.0
openBook1073	Διαγωνισμός συγγραφής περιβαλλοντικής ιστορίας 2017				2017	19716.0
openBook1074	Μίκης Θεοδωράκης: Διάλογοι στο λυκόφως	Αναστασία Βούλγαρη			2016	9304.0
openBook1075	Ηθικά διηγήματα δύω εκ των του κυρίου Μαρμοντέλη	Jean Francois Marmontel (1723-1799)			1812	658.0
openBook1076	Ηθικά διηγήματα	Φραγκίσκος Σοάβιος (Francesco Soave 1743-1806)			1816	976.0
openBook1077	Για Μια Ανεξάρτητη Επαναστατική Τέχνη				1985	80.0
openBook1079	Γιάννης Ρίτσος (1909-2009) – Στους ποιητές αρμόζουν μόνο γενέθλια				2009	9384.0
openBook1086	Διηγήματα Αλέξανδρου Παπαδιαμάντη	Αγάθη Ερωτοκρίτου			2010	13380.0
openBook1087	Επικοινωνιακή Διαχείριση Κρίσεων	Ιωάννης Σταμούλης			2015	8520.0
openBook1088	Πωρικολόγος				2013	437.0
openBook1089	Ελεγεία / Δίγλωσση έκδοση	Μιγκέλ Ερνάντεθ (Miguel Hernández, 1910–1942)			2013	956.0
openBook1090	Προσευχή	Massimiliano Damaggio			2013	327.0
openBook1091	Ο Στεναγμός της Θάλασσας	Φρίντα Κριτσωτάκη			2017	2158.0
openBook1092	Υδροχόος με Σκορπιό	Λένα Μαυρουδή Μούλιου			2018	73307.0
openBook1093	Η πόρτα στα δεξιά	Λένα Μαυρουδή Μούλιου			2016	85040.0
openBook1094	Το τελευταίο σκοτάδι	Νικόλας Χουέρβος			2010	1242.0
openBook1095	Ο δαίμονας που με κατοικεί	Νικόλας Χουέρβος			2014	1386.0
openBook1096	Στου έρωτα κοιτίδα	Γεράσιμος Μοσχόπουλος			2019	4296.0
openBook1097	Το ημερολόγιο της μπλε κουβέρτας	Αθανασία Δρακοπούλου			2019	5015.0
openBook1098	Ποιος είπε πως οι λέξεις δεν ονειροβατούν;	Κωνσταντίνα Γερονικάκη			2015	4016.0
openBook1099	Η λαϊκότητα της κρητικής λογοτεχνίας	Μπάμπης Δερμιτζάκης			1990	32632.0
openBook1100	Ιστορίες της κρίσης	Χρήστος Γκίμτσας			2016	15639.0
openBook1101	Όμορφη Ζωή	Λιλή Μαυροκεφάλου			2011	39091.0
openBook1102	Creepy pasta – Το Ρωσικό πείραμα αϋπνίας				2013	1183.0
openBook1103	Αναλφάβητοι Αναγνώστες	Βαγγέλης Ιντζίδης			2013	726.0
openBook1104	Ξανά	Φαίη Φραγκισκάτου			2017	8790.0
openBook1105	Ασκήσεις	Στράτος Φουντούλης			2013	922.0
openBook1106	minima amoralia	Κώστας Κ. Παπαϊωάννου			2014	422.0
openBook1112	Ο ενοχλητικός κόκορας	Παναγιώτης Πετρόπουλος			2016	0.0
openBook1113	Τα 2 φασόλια	Παναγιώτης Πετρόπουλος			2016	507.0
openBook1114	Ένας παιχνιδιάρης λύκος	Παναγιώτης Πετρόπουλος			2016	338.0
openBook1115	Η Νεότης – Eικονογραφημένον ημερολόγιον του δισέκτου έτους 1908				1907	235.0
openBook1116	Ο υπερδρόμος της Βορείου Ευβοίας και η ελεγεία της χαμένης πορείας	Δημήτρης Μπαρσάκης			1999	5271.0
openBook1117	Αλλού στο Λιμιώνα του Μπαρμπαμήτσου	Δημήτρης Μπαρσάκης			2000	13079.0
openBook1118	Οι αναρχικές πτυχές στο έργο του Φρειδερίκου Νίτσε	Χρίστος Ηλιόπουλος			2009	0.0
openBook1119	Εβδόμη εσπερινή	Γιάννης Φαρσάρης			2010	7215.0
openBook1121	Το οροπέδιο ύψος των μυρμηγκιών	Λευτέρης Κρητικός			2012	50924.0
openBook1125	Μια ιστορία αγάπης				2014	11978.0
openBook1126	Δήγμα γραφής				2011	22034.0
openBook1128	Ο άνδρας με την πουά γραβάτα	Δημιουργική ομάδα Ελ Ρόι + ΑΒΓ			2012	6639.0
openBook1129	Κηφισιά	Σωτήρης Παστάκας			2014	526.0
openBook1130	Κάποτε στο Μεσολόγγι	Οδυσσέας Δαγκλής			2019	7598.0
openBook1131	Αθήνα-Μπουένος Άιρες				2015	1516.0
openBook1132	Άννα Βέρα	Χρήστος Χρυσόπουλος			2015	2810.0
openBook1139	Δώδεκα άτακτα κιβώτια	Βασίλης Κάρδαρης			2017	1745.0
openBook1140	Η Μαθητεία της Πλοκής	Βασίλης Λαλιώτης			1985	0.0
openBook1141	Ρεμπέτες, ρέμπελοι, ρεμπεσκέδες και ρεμάλια	Άρης Στουγιαννίδης			2014	6657.0
openBook1142	Η κοινωνία του ελέγχου	Gilles Deleuze			2001	9204.0
openBook1143	Αυτονομίες και χειραφετήσεις	Walter Benjamin			2010	78676.0
openBook1144	Για μια κριτική της βίας	Walter Benjamin			2002	7135.0
openBook1145	Δημιουργικές αντιστάσεις και Αντεξουσία	Ορέστης Βαρκαρόλης			2012	38782.0
openBook1146	Ο Ναύτης και το Μαγεμένο Ελάφι				2013	895.0
openBook1147	Γράμματα από την Ιταλία	Μιχαήλ Μπακούνιν			2014	7763.0
openBook1149	Κανόνες για ήπιες επικοινωνίες	Νίκος Χαλκίδης			2013	403.0
openBook1150	Επαναστατικές συγγένειες – Τα κόκκινα και τα μαύρα αστέρια μας				2016	128.0
openBook1151	Ο χρυσός σταυρός	Πάνος Μιχελής			2019	1451.0
openBook1152	Όνειρο για να λερώσει το άσπρο	Εύη Λάσκαρη-Τσάγκα			2017	2449.0
openBook1153	Obsolescence	Κατερίνα Λουκίδου			2018	7330.0
openBook1154	Τόκιο 1974	Κατερίνα Λουκίδου			2019	6297.0
openBook1155	Σκόνη	Κατερίνα Λουκίδου			2013	5744.0
openBook1156	Μπλε κινίνο	Κατερίνα Λουκίδου			2012	4256.0
openBook1157	Ημερολόγιο Αλμοδόβαρ	Έλενα Λυμπεροπούλου			2013	952.0
openBook1158	Διασπορά	Γιώργος Καρτάκης			2013	455.0
openBook1164	Παραλειπόμενα	Νίκος Βαραλής			2014	1440.0
openBook1165	Κρίσιμες σιωπές	Βασίλης Σιουζουλής			2014	790.0
